Query	Document_ID	Rank	Similarity
query_6	00147	81	14.12920093536377
query_6	01148	82	14.127886772155762
query_6	00181	83	14.123376846313477
query_6	00283	84	14.110868453979492
query_6	00218	85	14.083916664123535
query_6	00689	86	14.079021453857422
query_6	00205	87	14.06162452697754
query_6	01173	88	14.054117202758787
query_6	00529	89	14.048628807067873
query_6	00624	90	14.039175987243652
query_6	00124	91	14.03779411315918
query_6	00312	92	14.034092903137209
query_6	00516	93	13.975512504577637
query_6	00690	94	13.962788581848145
query_6	01106	95	13.946928977966309
query_6	00336	96	13.93327808380127
query_6	00496	97	13.931859970092772
query_6	01142	98	13.922185897827148
query_6	00576	99	13.89978313446045
query_6	00481	100	13.892841339111328
query_7	01019	1	16.257022857666016
query_7	00375	2	16.251590728759766
query_7	00439	3	16.075740814208984
query_7	00956	4	15.99403953552246
query_7	00425	5	15.737603187561035
query_7	00052	6	15.699461936950684
query_7	00033	7	15.61675262451172
query_7	00624	8	15.610302925109863
query_7	00853	9	15.026668548583984
query_7	01137	10	14.855621337890623
query_7	00576	11	14.717927932739258
query_7	01171	12	14.663135528564451
query_7	00453	13	14.657388687133787
query_7	00437	14	14.575904846191406
query_7	01125	15	14.537248611450195
query_7	00561	16	14.505819320678713
query_7	00151	17	14.331406593322754
query_7	00680	18	14.139673233032228
query_7	00292	19	14.118955612182615
query_7	00011	20	13.999650955200195
query_7	00499	21	13.998958587646484
query_7	00571	22	13.895872116088867
query_7	00961	23	13.8893461227417
query_7	00534	24	13.884033203125
query_7	00336	25	13.868480682373049
query_7	00283	26	13.820086479187012
query_7	00102	27	13.81464672088623
query_7	00711	28	13.792223930358888
query_7	01173	29	13.791080474853516
query_7	01206	30	13.718124389648438
query_7	00278	31	13.703092575073242
query_7	01117	32	13.689746856689451
query_7	00904	33	13.672789573669434
query_7	00771	34	13.63796615600586
query_7	00726	35	13.63173007965088
query_7	00062	36	13.62510871887207
query_7	01159	37	13.621723175048828
query_7	01209	38	13.618961334228516
query_7	00269	39	13.61793613433838
query_7	00455	40	13.60843563079834
query_7	00936	41	13.556381225585938
query_7	00765	42	13.550603866577148
query_7	00174	43	13.499478340148926
query_7	01050	44	13.488327026367188
query_7	00655	45	13.48234748840332
query_7	00567	46	13.450464248657228
query_7	01161	47	13.40591812133789
query_7	00532	48	13.404319763183594
query_7	01145	49	13.401285171508787
query_7	00172	50	13.390419960021973
query_7	01202	51	13.376104354858398
query_7	00150	52	13.374859809875488
query_7	00337	53	13.318296432495115
query_7	00313	54	13.284435272216797
query_7	01181	55	13.261659622192385
query_7	00621	56	13.202770233154297
query_7	01099	57	13.186009407043455
query_7	00957	58	13.18283462524414
query_7	00964	59	13.179758071899414
query_7	00124	60	13.172385215759276
query_7	00625	61	13.13416862487793
query_7	00989	62	13.127994537353516
query_7	00614	63	13.125371932983398
query_7	00118	64	13.089791297912598
query_7	00681	65	13.085760116577148
query_7	01169	66	13.056882858276367
query_7	00231	67	13.031845092773438
query_7	00320	68	13.02346897125244
query_7	00959	69	12.98931121826172
query_7	00658	70	12.97690773010254
query_7	00525	71	12.917598724365234
query_7	00107	72	12.911646842956545
query_7	00840	73	12.904056549072266
query_7	00166	74	12.893522262573242
query_7	00690	75	12.892396926879885
query_7	00366	76	12.87252140045166
query_7	00347	77	12.865148544311523
query_7	00055	78	12.832513809204102
query_7	00187	79	12.819297790527344
query_7	01237	80	12.806957244873049
query_7	00754	81	12.8068265914917
query_7	00766	82	12.80305290222168
query_7	00404	83	12.795026779174805
query_7	00812	84	12.771520614624023
query_7	00526	85	12.760608673095703
query_7	00441	86	12.750693321228027
query_7	00536	87	12.721675872802734
query_7	00147	88	12.716263771057127
query_7	00819	89	12.708065032958984
query_7	00632	90	12.676416397094728
query_7	01200	91	12.67459487915039
query_7	01192	92	12.651098251342772
query_7	00401	93	12.641030311584473
query_7	00386	94	12.633139610290527
query_7	00830	95	12.606287002563477
query_7	00140	96	12.59070110321045
query_7	01142	97	12.573723793029783
query_7	00675	98	12.542800903320312
query_7	01205	99	12.541985511779783
query_7	00867	100	12.532947540283203
query_8	00870	1	15.183152198791504
query_8	00720	2	14.911951065063477
query_8	00205	3	14.681700706481934
query_8	00794	4	14.5940523147583
query_8	00690	5	14.54277229309082
query_8	00545	6	14.538896560668944
query_8	01107	7	14.33266258239746
query_8	01115	8	14.149531364440918
query_8	00853	9	14.146196365356444
query_8	00562	10	14.019786834716797
query_8	00549	11	13.57992172241211
query_8	00174	12	13.461445808410645
query_8	00676	13	13.382899284362791
query_8	00292	14	13.372711181640623
query_8	00878	15	13.364749908447266
query_8	00443	16	13.043575286865234
query_8	00355	17	12.88708209991455
query_8	00382	18	12.880995750427246
query_8	00165	19	12.838998794555664
query_8	00749	20	12.76158046722412
query_8	00493	21	12.757123947143556
